BASKETID,BASKETTYPE,DIRECTION,FID,LOCATION_DESCRIPTION,OWNERTYPE,SECTION,STATEPLANE_LABELX,STATEPLANE_LABELY,STATEPLANE_SNAPPEDX,STATEPLANE_SNAPPEDY,STREETNAME1,STREETNAME2,point
30120033,C,S,19816,S corner of S 4 ST and BEDFORD AV,D,BKN012,994544.5883,198578.7538,994533.0568,198620.8758,S 4 ST,BEDFORD AV,POINT (-73.96286796499999 40.71173178500004)
10620038,S,SE,18887,SE corner of 2 AV and PEDESTRIAN PATH,D,MN062,990206.9536,209162.6329,990193.7637,209213.4766,2 AV,PEDESTRIAN PATH,POINT (-73.97850482499996 40.74078594700006)
20730095,H,S,9300,S corner of JEROME AV and E GUN HILL RD,P,BX073,1017069.711,260778.9952,1017099.36,260846.0532,JEROME AV,E GUN HILL RD,POINT (-73.88131395799996 40.88239947900007)
10840093,H,NE,3260,NE corner of LEXINGTON AV and E 82 ST,B,MN084,996099.9819,222339.2033,996063.0666,222331.2745,LEXINGTON AV,E 82 ST,POINT (-73.95721566699996 40.77694633200008)
10210346,S,NE,6702,NE corner of HUDSON ST and CLARKSON ST,D,MN021,982359.2429,205083.7536,982348.1764,205068.3527,HUDSON ST,CLARKSON ST,POINT (-74.00682340199995 40.72959223000004)
30510134,S,SE,13118,SE corner of FULTON ST and VAN SINDEREN AV,D,BKN051,1011102.286,186210.8871,1011099.926,186233.5449,FULTON ST,VAN SINDEREN AV,POINT (-73.90319223599994 40.67775011600003)
10830096,H,SW,19946,SW corner of LEXINGTON AV and E 82 ST,B,MN083,995957.1173,222299.6207,995994.5529,222326.1072,LEXINGTON AV,E 82 ST,POINT (-73.95773156499996 40.77683787800004)
10920091,S,NE,2710,NE corner of AMSTERDAM AV and W 140 ST,D,MN092,998193.9078,238798.7275,998149.5388,238782.5605,AMSTERDAM AV,W 140 ST,POINT (-73.94962111999996 40.82212018000007)
40220009,H,NE,16327,NE corner of SKILLMAN AV and 47 ST,D,QW022,1007301.591,211280.8678,1007246.099,211264.3971,SKILLMAN AV,47 ST,POINT (-73.91680884799996 40.746571937000056)
20610131,R,N,23551,N corner of ARTHUR AV and E 184 ST,D,BX061,1014840.656,250306.6021,1014849.499,250268.4759,ARTHUR AV,E 184 ST,POINT (-73.88942279399998 40.853663975000075)
20310014,R,S,15732,S corner of 3 AV and E 169 ST,D,BX031,1010579.631,242587.9374,1010555.226,242647.4642,3 AV,E 169 ST,POINT (-73.90485577699997 40.83249224200006)
10220244,S,NW,6712,NW corner of W HOUSTON ST and MAC DOUGAL ST,D,MN022,983658.6856,204600.8576,983669.1645,204573.0191,W HOUSTON ST,MAC DOUGAL ST,POINT (-74.00213489999999 40.72826698000006)
10740111,S,SW,3043,SW corner of AMSTERDAM AV and W 100 ST,D,MN074,992895.8465,229475.1763,992934.6706,229508.1204,AMSTERDAM AV,W 100 ST,POINT (-73.96877539799993 40.79653638600007)
10430106,S,NE,1432,NE corner of 11 AV and W 50 ST,D,MN043,985815.8614,218312.0762,985780.2824,218307.237,11 AV,W 50 ST,POINT (-73.99434865699999 40.76590072000005)
41160051,H,Direction TBD,57505,Location Description T/K,D,QE116,1051495.296,214068.275,1051525.54,213994.3649,Street Name TBD,,POINT (-73.75728757399997 40.75399701300006)
10320162,R,SW,23318,SW corner of STANTON ST and ORCHARD ST,D,MN032,987383.0062,202100.3649,987411.7588,202115.8291,STANTON ST,ORCHARD ST,POINT (-73.98869877999994 40.721403199000065)
11010147,S,SE,11095,SE corner of ADAM CLAYTON POWELL JR BOULEVARD and W 123 ST,D,MN101,998342.54,233466.937,998328.4098,233493.9392,ADAM CLAYTON POWELL JR BOULEVARD,W 123 ST,POINT (-73.94909529599994 40.80748566900008)
30930044,S,Direction TBD,12413,Location Description T/K,D,BKN093,994852.5054,178050.264,994826.715,178047.0009,Street Name TBD,,POINT (-73.96178957899997 40.655385394000064)
41210032,H,N,11765,N corner of 153 ST and JAMAICA AV,B,QE121,1039091.473,195432.4701,1039075.353,195399.0023,153 ST,JAMAICA AV,POINT (-73.80220939799995 40.702932030000056)
50120109,S,NE,14679,NE corner of BRIGHTON AV and CASTLETON AV,D,SI012,957329.7399,170268.3826,957284.673,170285.6831,BRIGHTON AV,CASTLETON AV,POINT (-74.09699207599994 40.63399123800008)
10920045,S,SW,4984,SW corner of CONVENT AV and W 131 ST,D,MN092,997249.7906,236486.8319,997276.3352,236503.7659,CONVENT AV,W 131 ST,POINT (-73.95303675999997 40.81577611600005)
21010037,S,N,21506,N corner of MACLAY AV and OVERING ST,D,BX101,1026313.23,246357.0388,1026347.394,246279.5718,MACLAY AV,OVERING ST,POINT (-73.84797674599997 40.84277640100004)
50210005,R,N,14998,N corner of LILY POND AV and MC CLEAN AV,O,SI021,966585.0399,157618.9155,966572.1774,157525.9645,LILY POND AV,MC CLEAN AV,POINT (-74.06361319999996 40.59929436800007)
40120004,R,N,14598,N corner of DITMARS BLVD and 38 ST,D,QW012,1010079.407,221139.9242,1010066.342,221079.6202,DITMARS BLVD,38 ST,POINT (-73.90674590999998 40.77362483300004)
10520286,H,NW,2062,NW corner of PARK AV and E 50 ST,B,MN052,991420.0811,215240.983,991415.2481,215181.8102,PARK AV,E 50 ST,POINT (-73.97412058099997 40.75746858800005)
20310073,S,N,10350,N corner of BOSTON RD and WILKINS AV,D,BX031,1013536.866,243623.2077,1013542.68,243526.0547,BOSTON RD,WILKINS AV,POINT (-73.89416489899997 40.83532444800005)
41420097,S,NW,20299,NW corner of BEACH 20 ST and NEW HAVEN AV,D,QE142,1052583.9,158318.2756,1052610.119,158248.8273,BEACH 20 ST,NEW HAVEN AV,POINT (-73.75392367099994 40.60096813600006)
40140044,R,S,15709,S corner of BROADWAY and 33 ST,O,QW014,1005382.02,216547.9098,1005366.158,216589.101,BROADWAY,33 ST,POINT (-73.92371997499998 40.76103342300007)
20210019,S,NE,6246,NE corner of E 163 ST and KELLY ST,D,BX021,1013119.207,238483.2531,1013088.413,238438.9392,E 163 ST,KELLY ST,POINT (-73.89569634599997 40.82121812400004)
10610119,H,SE,2481,SE corner of GRAMERCY PARK N and GRAMERCY PARK W,B,MN061,988080.6091,208239.0803,988028.2208,208318.7596,GRAMERCY PARK N,GRAMERCY PARK W,POINT (-73.98617860599995 40.738252200000034)
30320021,R,SE,23673,SE corner of NOSTRAND AV and LEXINGTON AV,D,BKN032,997889.3448,189756.4939,997854.0181,189797.6585,NOSTRAND AV,LEXINGTON AV,POINT (-73.95082100299999 40.68751221800005)
21030020,H,W,21519,W corner of E TREMONT AV and PHILIP AV,D,BX103,1032961.265,240961.8633,1033028.209,240942.1232,E TREMONT AV,PHILIP AV,POINT (-73.82398869199994 40.827934061000065)
30710037,R,W,16709,W corner of PROSPECT PARK W and 16 ST,D,BKS071,989618.2999,179861.9858,989664.8448,179876.0183,PROSPECT PARK W,16 ST,POINT (-73.98065242699994 40.66036289300007)
30910008,H,NE,11468,NE corner of MONTGOMERY ST and KINGSTON AV,D,BKN091,1000241.555,181582.3518,1000189.819,181556.1937,MONTGOMERY ST,KINGSTON AV,POINT (-73.94235885199998 40.665072105000036)
41140034,H,SE,11699,SE corner of 41 AV and 235 ST,D,QE114,1053798.136,219488.2579,1053813.631,219421.3427,41 AV,235 ST,POINT (-73.74891971799997 40.76885560300008)
10740024,S,NE,4956,NE corner of W 92 ST and RIVERSIDE DR,D,MN074,990796.1224,228333.0955,990755.6199,228326.0985,W 92 ST,RIVERSIDE DR,POINT (-73.97636004799995 40.79340348800008)
10850156,S,SE,2917,SE corner of PARK AV and E 88 ST,D,MN085,996413.7201,223912.6159,996406.6814,223950.4741,PARK AV,E 88 ST,POINT (-73.95608002899996 40.78126450800005)
11220046,H,NE,6831,NE corner of BROADWAY and W 179 ST,B,MN122,1001778.787,248581.3664,1001719.059,248586.4277,BROADWAY,W 179 ST,POINT (-73.93664313599999 40.84896430800006)
10220014,S,S,151,S corner of HUDSON ST and CHARLES ST,D,MN022,982478.5997,206796.512,982502.7364,206830.5277,HUDSON ST,CHARLES ST,POINT (-74.00639320699997 40.73429335700007)
31620002,S,SE,10024,SE corner of SUTTER AV and GRAFTON ST,D,BKN162,1006913.268,181834.6895,1006872.182,181876.6671,SUTTER AV,GRAFTON ST,POINT (-73.91830939599998 40.66575015200005)
11030005,S,NE,4268,NE corner of W 136 ST and EDGECOMBE AV,D,MN103,998862.042,237231.0495,998826.9456,237221.8648,W 136 ST,EDGECOMBE AV,POINT (-73.94721051799996 40.81781626600008)
10130186,S,SW,8666,SW corner of BROADWAY and LEONARD ST,D,MN013,983067.4709,200439.8223,983102.9682,200448.2931,BROADWAY,LEONARD ST,POINT (-74.00426725999995 40.716845883000076)
10820169,S,SW,5000,SW corner of PARK AV and E 74 ST,D,MN082,994441.5104,220690.973,994475.6157,220705.8414,PARK AV,E 74 ST,POINT (-73.96320627599994 40.772424439000076)
20610032,R,S,23441,S corner of E 187 ST and BEAUMONT AV,D,BX061,1016232.391,250428.1636,1016223.299,250460.1061,E 187 ST,BEAUMONT AV,POINT (-73.88439139599996 40.853992693000066)
10510602,C,,2189,Unknown corner on BROADWAY,B,MN051,988016.4918,214585.0131,988011.3842,214606.9353,BROADWAY,,POINT (-73.98640642199996 40.75567022300004)
10630154,H,NE,3781,NE corner of 2 AV and E 51 ST,B,MN063,993181.4106,214541.7104,993139.4835,214525.2531,2 AV,E 51 ST,POINT (-73.96776387799997 40.75554766000005)
31040014,S,W,19305,W corner of 13 AV and 79 ST,D,BKS104,981450.5551,164423.4967,981496.8723,164443.0173,13 AV,79 ST,POINT (-74.01008510199995 40.61798871700007)
10310109,R,W,23138,W corner of PARK ROW and WORTH ST,D,MN031,984526.5559,199215.4592,984558.5525,199220.1361,PARK ROW,WORTH ST,POINT (-73.99900385899997 40.71348537400007)
31620178,S,NW,15469,NW corner of THOMAS S BOYLAND ST and MAC DOUGAL ST,D,BKN162,1008082.414,187044.4577,1008112.163,187028.1529,THOMAS S BOYLAND ST,MAC DOUGAL ST,POINT (-73.91407667199996 40.68004672300003)
40720018,S,Direction TBD,13292,Location Description T/K,D,QE072,1035530.653,208914.8299,1035506.599,208915.7645,Street Name TBD,,POINT (-73.81494914399997 40.739959128000066)
30820026,H,SW,11649,SW corner of NOSTRAND AV and BERGEN ST,D,BKN082,998085.8453,185539.4577,998117.2918,185581.7155,NOSTRAND AV,BERGEN ST,POINT (-73.95012112299997 40.67593710700004)
10620151,H,NW,5719,NW corner of 3 AV and E 35 ST,B,MN062,990426.1271,211287.9105,990422.1596,211242.5464,3 AV,E 35 ST,POINT (-73.97771195199994 40.74661915300004)
10410066,R,SE,777,SE corner of 8 AV and W 22 ST,O,MN041,984564.8228,210494.2195,984557.3583,210531.3766,8 AV,W 22 ST,POINT (-73.99886529699995 40.744442820000074)
30630033,R,W,12238,W corner of 5 AV and SACKETT ST,D,BKS063,989711.9615,185905.4822,989760.0477,185938.5688,5 AV,SACKETT ST,POINT (-73.98030994599998 40.67695088800008)
10850008,H,SW,21979,SW corner of 3 AV and E 96 ST,D,MN085,998196.7939,225319.8289,998231.0117,225337.1347,3 AV,E 96 ST,POINT (-73.94963868899998 40.785124300000064)
40550007,S,W,6532,W corner of GRAND AV and 71 ST,D,QW055,1014029.511,204463.4399,1014076.282,204451.0839,GRAND AV,71 ST,POINT (-73.89255815599996 40.727839698000025)
10430267,R,SW,1475,SW corner of 9 AV and W 45 ST,O,MN043,986598.2204,216279.1285,986635.4857,216293.0501,9 AV,W 45 ST,POINT (-73.99152503399995 40.760320628000045)
30730009,S,S,16227,S corner of 5 AV and 51 ST,D,BKS073,981235.9292,174034.3239,981233.0605,174070.774,5 AV,51 ST,POINT (-74.01086248299998 40.644368341000074)
10230172,R,NE,462,NE corner of 7 AV and W 12 ST,D,MN023,984150.114,207877.6617,984109.9543,207870.9324,7 AV,W 12 ST,POINT (-74.00036188399997 40.73726102400008)
40410101,R,SW,6523,SW corner of WOODHAVEN BLVD and LIE WB EN WOODHAVEN BLVD SB,D,QW041,1019916.934,206194.8278,1019951.651,206148.095,WOODHAVEN BLVD,LIE WB EN WOODHAVEN BLVD SB,POINT (-73.87130741899995 40.73257015100006)
10220299,S,S,8331,S corner of GREENWICH ST and CHARLES ST,D,MN022,982187.9057,206724.7244,982231.254,206775.9477,GREENWICH ST,CHARLES ST,POINT (-74.00744209899995 40.734096255000054)
10520444,H,Direction TBD,2281,Location Description T/K,P,MN052,990278.1405,216753.2778,990257.1548,216715.6376,Street Name TBD,,POINT (-73.978241133 40.76162030300003)
40230004,H,Direction TBD,14401,Location Description T/K,B,QW023,1006812.366,209824.9232,1006762.959,209832.9871,Street Name TBD,,POINT (-73.91857933099999 40.742576996000025)
30820161,S,NE,20445,NE corner of NEW YORK AV and EASTERN PKWY,D,BKN082,998806.0791,183390.3915,998777.3495,183363.2685,NEW YORK AV,EASTERN PKWY,POINT (-73.94752921199995 40.67003724700004)
10710313,H,,56343,,P,MN071,986676.0863,220811.5332,,,,,POINT (-73.99124232499997 40.77276088600007)
50130090,S,Direction TBD,14881,Location Description T/K,D,SI013,944532.2717,170316.7792,944516.263,170264.756,Street Name TBD,,POINT (-74.14310011299995 40.634075937000034)
21250018,S,NW,10832,NW corner of DYRE AV and LIGHT ST,D,BX125,1030800.263,262876.5498,1030862.545,262796.5217,DYRE AV,LIGHT ST,POINT (-73.83164502799997 40.888094858000045)
41140012,S,N,12635,N corner of NORTHERN BLVD and MARATHON PKWY,D,QE114,1056975.324,219478.4223,1056943.824,219389.0593,NORTHERN BLVD,MARATHON PKWY,POINT (-73.73744965099996 40.76880304000008)
40410102,R,NW,6539,NW corner of WOODHAVEN BLVD and LIE WB EN WOODHAVEN BLVD SB,D,QW041,1019969.017,206272.953,1019977.199,206210.5424,WOODHAVEN BLVD,LIE WB EN WOODHAVEN BLVD SB,POINT (-73.87111907599996 40.73278437500005)
10510031,H,SW,1152,SW corner of 5 AV and W 22 ST,B,MN051,986925.8739,209163.9216,986964.696,209195.1686,5 AV,W 22 ST,POINT (-73.99034512699996 40.74079108500007)
10320157,R,NE,23301,NE corner of STANTON ST and ORCHARD ST,D,MN032,987480.8764,202150.098,987451.5323,202132.2628,STANTON ST,ORCHARD ST,POINT (-73.98834567799997 40.72153966900004)
31410107,S,SE,41370,SE corner of PARKSIDE AV and OCEAN AV,D,BKS141,994885.6395,177818.9604,994850.7892,177849.8773,PARKSIDE AV,OCEAN AV,POINT (-73.96167052699997 40.65475047600006)
30150059,S,NW,17146,NW corner of GRAND ST and HUMBOLDT ST,D,BKN015,1000211.5,198642.1454,1000245.417,198637.316,GRAND ST,HUMBOLDT ST,POINT (-73.94242677399996 40.71189737200007)
20810021,S,NW,9703,NW corner of SEDGWICK AV and HILLMAN AV,D,BX081,1014211.106,260829.1736,1014208.769,260799.4588,SEDGWICK AV,HILLMAN AV,POINT (-73.89165143399998 40.882547370000054)
31110047,S,W,12161,W corner of 65 ST and BAY PKWY,D,BKS111,989334.813,162899.439,989357.4734,162916.8425,65 ST,BAY PKWY,POINT (-73.98168698199999 40.61380447800008)
40940029,S,NE,17883,NE corner of JAMAICA AV and 124 ST,D,QW094,1032439.463,194750.3855,1032410.432,194683.6166,JAMAICA AV,124 ST,POINT (-73.826205449 40.701098596000065)
30210163,H,SE,12974,SE corner of MONTAGUE ST and CLINTON ST,D,BKN021,986383.9265,192165.9799,986358.9623,192198.2213,MONTAGUE ST,CLINTON ST,POINT (-73.99230621699996 40.69413595300006)
30740036,S,W,17912,W corner of 5 AV and 59 ST,D,BKS074,979846.0134,172469.6384,979900.6452,172471.1315,5 AV,59 ST,POINT (-74.01586994799999 40.64007303200003)
10320129,R,NW,23164,NW corner of PITT ST and BROOME ST,D,MN032,988767.9352,200269.0257,988778.0126,200209.0481,PITT ST,BROOME ST,POINT (-73.98370372399995 40.71637601300006)
10410086,H,NE,802,NE corner of 7 AV and W 14 ST,B,MN041,984466.5855,208334.0283,984382.9656,208361.9452,7 AV,W 14 ST,POINT (-73.99921989099994 40.73851363500006)
10510250,S,NE,18864,NE corner of MADISON AV and E 30 ST,D,MN051,988553.0659,210801.7553,988496.2513,210793.1411,MADISON AV,E 30 ST,POINT (-73.98447209599993 40.74528588800007)
21240019,S,E,6826,E corner of WHITE PLAINS RD and E 237 ST,D,BX124,1024355.21,266239.2832,1024309.231,266211.5936,WHITE PLAINS RD,E 237 ST,POINT (-73.85493440099998 40.89735612900006)
30830157,S,SE,31898,SE corner of PROSPECT PL and SCHENECTADY AV,D,BKN083,1002746.805,184577.6112,1002724.149,184602.7444,PROSPECT PL,SCHENECTADY AV,POINT (-73.93332030099998 40.67328854300007)
10110102,H,SW,5273,SW corner of SOUTH END AV and ALBANY ST,P,MN011,979615.275,197935.0605,979671.9875,197963.9181,SOUTH END AV,ALBANY ST,POINT (-74.01671886299994 40.70996977300007)
31440009,S,NE,11382,NE corner of CONEY ISLAND AV and AV M,D,BKS144,994344.0539,164344.7888,994330.0783,164312.8896,CONEY ISLAND AV,AV M,POINT (-73.96364255899994 40.61776737500003)
50120003,S,NW,13841,NW corner of ST MARKS PLACE and HAMILTON AV,D,SI012,961882.9453,174241.4603,961927.3179,174223.71,ST MARKS PLACE,HAMILTON AV,POINT (-74.08060057599994 40.644909152000025)
20410078,R,SW,23186,SW corner of WALTON AV and E 161 ST,O,BX041,1005179.524,240579.364,1005209.801,240613.7242,WALTON AV,E 161 ST,POINT (-73.92437604599996 40.82699373200006)
10740184,S,SE,73609,SE corner of W 95 ST and RIVERSIDE DR,D,MN074,990964.6795,229016.7024,990948.7986,229061.1823,W 95 ST,RIVERSIDE DR,POINT (-73.97575061799995 40.79527967800004)
10520534,H,NW,2660,NW corner of MADISON AV and E 47 ST,B,MN052,990606.7353,214794.1646,990616.0568,214734.1667,MADISON AV,E 47 ST,POINT (-73.97705682699996 40.756242808000025)
10720001,R,SE,4688,SE corner of AMSTERDAM AV and W 80 ST,O,MN072,990417.5008,224758.7658,990411.7032,224816.45,AMSTERDAM AV,W 80 ST,POINT (-73.97773072599995 40.78359318200006)
10110249,C,NW,8562,NW corner of BATTERY PL and BROADWAY,B,MN011,980286.609,196069.644,980316.5256,196020.9545,BATTERY PL,BROADWAY,POINT (-74.01429626799995 40.704849971000044)
10610186,S,SW,8369,SW corner of 2 AV and E 19 ST,D,MN061,988976.0706,207184.2694,989009.2031,207211.6033,2 AV,E 19 ST,POINT (-73.98294805399996 40.73535657100007)
10630110,S,NE,3206,NE corner of 1 AV and E 50 ST,D,MN063,993715.858,213949.3349,993669.8565,213933.7385,1 AV,E 50 ST,POINT (-73.96583564499997 40.753921183000045)
40120014,R,W,16316,W corner of DITMARS BLVD and 33 ST,D,QW012,1009195.44,221772.4804,1009250.297,221773.943,DITMARS BLVD,33 ST,POINT (-73.90993506899997 40.77536357100007)
10340150,R,SW,22463,SW corner of AV A and E 14 ST,D,MN034,989583.0231,205361.7924,989655.9012,205373.7196,AV A,E 14 ST,POINT (-73.98075939099994 40.730353974000025)
10410081,H,NW,1967,NW corner of 7 AV and W 15 ST,D,MN041,984451.3697,208679.8327,984457.7391,208637.8928,7 AV,W 15 ST,POINT (-73.99927478799998 40.73946278300008)
30530037,S,NW,21465,NW corner of SUTTER AV and ELTON ST,D,BKN053,1016725.823,183880.1618,1016754.899,183860.6428,SUTTER AV,ELTON ST,POINT (-73.88292922599999 40.67133396000003)
10430158,S,SW,1542,SW corner of 11 AV and W 42 ST,D,MN043,984578.165,216464.4257,984664.1963,216451.5209,11 AV,W 42 ST,POINT (-73.99881685699995 40.760829526000066)
20420003,R,W,22879,W corner of E 169 ST and GRAND CONCOURSE,D,BX042,1007398.974,244002.9133,1007448.064,244021.3985,E 169 ST,GRAND CONCOURSE,POINT (-73.91634461999996 40.83638485100005)
30910013,S,SW,11479,SW corner of PRESIDENT ST and KINGSTON AV,D,BKN091,1000184.454,182457.0889,1000215.503,182491.6823,PRESIDENT ST,KINGSTON AV,POINT (-73.94256260999998 40.667473166000036)
31520035,S,NW,19359,NW corner of AV U and E 23 ST,D,BKS152,998489.4164,157811.7589,998522.5436,157788.7593,AV U,E 23 ST,POINT (-73.94872469899997 40.59982985400006)
10520527,H,SE,2651,SE corner of 5 AV and E 48 ST,B,MN052,990339.7591,215091.9636,990330.8769,215144.0773,5 AV,E 48 ST,POINT (-73.97802020699999 40.75706037800006)
10510362,H,NE,1667,NE corner of 7 AV and W 32 ST,B,MN051,986678.8675,212417.2196,986632.9873,212424.693,7 AV,W 32 ST,POINT (-73.99123531499998 40.74972064600007)
20430008,H,Direction TBD,6241,Location Description T/K,P,BX043,1007634.908,245815.4576,1007594.759,245837.2067,Street Name TBD,,POINT (-73.91548566999995 40.84135913500006)
41330066,S,S,66400,S corner of 222 ST and JAMAICA AV,D,QE133,1058451.198,201708.99,1058454.93,201756.7685,222 ST,JAMAICA AV,POINT (-73.73231753899995 40.72001834900004)
10830075,H,SW,19931,SW corner of 2 AV and E 81 ST,D,MN083,996866.7313,221521.0426,996927.074,221506.4074,2 AV,E 81 ST,POINT (-73.95444876199997 40.77469963400006)
50220070,S,Direction TBD,16115,Location Description T/K,D,SI022,958979.6017,146846.9111,958951.9123,146866.7541,Street Name TBD,,POINT (-74.09096018899999 40.569708942000034)
20920013,S,NW,10360,NW corner of WESTCHESTER AV and HARROD AV,D,BX092,1019065.963,241616.4177,1019169.628,241637.4466,WESTCHESTER AV,HARROD AV,POINT (-73.87419434999998 40.829796326000064)
10840091,H,SW,3095,SW corner of LEXINGTON AV and E 84 ST,B,MN084,996218.6135,222766.9633,996250.9471,222787.5761,LEXINGTON AV,E 84 ST,POINT (-73.95678657099995 40.77812026000004)
31870013,R,S,17330,S corner of QUENTIN RD and E 35 ST,O,BKS187,1001592.63,162937.4373,1001590.945,163007.446,QUENTIN RD,E 35 ST,POINT (-73.93753673699996 40.61389326400007)
20620163,S,SE,18232,SE corner of 3 AV and E 178 ST,D,BX062,1013172.81,248129.7184,1013160.802,248158.8344,3 AV,E 178 ST,POINT (-73.89546108499997 40.847694698000055)
31210079,S,N,16866,N corner of NEW UTRECHT AV and 58 ST,D,BKS121,985299.6429,168604.1389,985311.5464,168563.1242,NEW UTRECHT AV,58 ST,POINT (-73.99621995499996 40.62946408800008)
10810052,H,SW,4762,SW corner of 3 AV and E 68 ST,B,MN081,994566.8757,218771.4119,994603.2303,218788.7095,3 AV,E 68 ST,POINT (-73.96275660699997 40.767155597000055)
10430184,S,SW,20943,SW corner of 8 AV and W 55 ST,D,MN043,988647.9541,218122.6504,988688.541,218139.7931,8 AV,W 55 ST,POINT (-73.98412486599995 40.76537984000004)
10620224,S,NW,3397,NW corner of 1 AV and E 33 ST,D,MN062,991426.1982,210096.2711,991435.6188,210052.9884,1 AV,E 33 ST,POINT (-73.97410398999995 40.743347646000075)
